@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric

@data
318,'2019/05/23 19:17:18:295',7,296.775299,202.096115,298.700226,224.968491,301.752014,247.745499,305.261383,270.257111,310.971558,291.962891,321.063965,311.782379,335.203705,328.924744,352.839417,342.023987,374.10556,347.134674,395.111237,343.325653,412.145477,329.671997,425.217377,311.700623,434.806335,291.852234,441.708618,271.488678,447.128357,251.033569,451.715942,230.397598,454.265106,209.458694,318.112213,161.082504,329.199036,153.310501,342.516052,149.843475,356.303162,150.731918,369.379974,155.22496,401.906128,157.971603,412.928772,154.867233,424.530914,155.018951,435.557739,158.279068,444.495911,165.152954,386.202789,189.059052,386.177948,205.568466,386.08136,221.976028,385.842346,238.297134,369.429535,249.39682,376.620667,252.31221,384.409149,253.735703,391.1315,253.140594,397.346191,250.959946,333.871613,188.018631,342.069672,183.370514,351.738068,183.865616,359.05542,189.733963,350.562073,191.475845,341.748657,191.128265,405.962219,192.581665,413.432983,187.824844,422.676392,187.765213,429.860657,193.211502,422.226685,195.741028,413.857208,195.06485,353.625305,282.256714,362.395203,276.484009,371.987274,271.865662,382.306854,273.464203,391.327515,272.95517,398.854889,278.436829,404.389954,285.397308,398.203705,292.29718,389.803406,296.646362,380.177979,297.680206,369.782074,295.280487,360.882996,289.889496,371.631836,281.337372,381.6745,281.817993,389.800385,282.598389,389.586639,284.501282,381.218689,285.000488,371.627747,283.3909,0
319,'2019/05/23 19:17:18:345',7,297.011932,202.94577,299.032013,225.775726,302.163849,248.507919,305.740906,270.951355,311.571808,292.529816,321.795624,312.202423,336.02301,329.22345,353.72229,342.219971,375.039368,347.150635,395.929932,343.33371,412.805298,329.67688,425.718414,311.760864,435.117401,291.989441,441.843994,271.700653,447.175812,251.276443,451.76004,230.650558,454.341309,209.733398,318.285522,161.308838,329.432739,153.416458,342.830811,149.864349,356.709595,150.700485,369.87262,155.182022,401.932465,157.928467,413.12439,154.788544,424.901794,154.963791,436.078827,158.356491,445.093262,165.436951,386.426941,189.149017,386.420563,205.695541,386.346741,222.138306,386.136169,238.500473,369.718414,249.556732,376.902802,252.49295,384.696686,253.901093,391.470764,253.295837,397.721741,251.069321,334.609955,188.112442,342.748627,183.546448,352.306946,184.054535,359.562531,189.842499,351.137939,191.455032,342.427979,191.114319,406.372253,192.595551,413.781891,187.911514,422.90918,187.85968,430.036713,193.214417,422.466034,195.614502,414.198669,194.957352,353.643036,282.18634,362.600555,276.522736,372.319916,272.014435,382.734985,273.571503,391.857758,273.072845,399.568726,278.425934,405.373596,285.248383,399.052826,292.255463,390.499573,296.692078,380.709625,297.747772,370.107422,295.385162,361.0289,289.937225,371.847961,281.408813,382.134155,281.846985,390.519562,282.636841,390.333618,284.683167,381.68692,285.180756,371.800201,283.597961,0
320,'2019/05/23 19:17:18:395',7,297.161835,202.729736,299.124481,225.616318,302.186554,248.41188,305.630249,270.90921,311.225159,292.54776,321.244019,312.290649,335.369751,329.341644,353.01944,342.334412,374.295074,347.327942,395.324524,343.635834,412.398499,330.090454,425.50293,312.214813,435.061462,292.430695,441.889374,272.118073,447.278778,251.668076,451.909515,231.006226,454.528412,210.043839,318.081909,161.447845,329.269531,153.526505,342.724579,150.001755,356.646515,150.899475,369.840118,155.445969,402.030121,158.200424,413.18927,155.064102,424.939972,155.22966,436.111542,158.570663,445.151917,165.60939,386.443024,189.443466,386.385223,205.975174,386.256073,222.401917,385.983307,238.747345,369.673431,249.686356,376.818726,252.588562,384.562744,254.000473,391.250092,253.432587,397.43457,251.277969,334.045105,188.209839,342.289246,183.585312,351.973816,184.097916,359.309021,189.986847,350.778564,191.62149,341.950592,191.262161,406.349365,192.863953,413.845947,188.102448,423.107788,188.053406,430.329559,193.501205,422.6651,195.949127,414.280243,195.268143,353.633057,282.557587,362.46756,276.76532,372.098236,272.145935,382.437592,273.713654,391.494385,273.262909,399.07077,278.773132,404.684082,285.774841,398.399445,292.574097,389.945496,296.83255,380.300323,297.805054,369.888519,295.44455,360.949432,290.121552,371.621857,281.589935,381.804718,282.02301,390.090759,282.887543,389.862885,284.808136,381.345856,285.21698,371.612671,283.664063,0
321,'2019/05/23 19:17:18:445',7,297.006226,203.19072,298.851318,226.065002,301.775635,248.863876,305.152191,271.310974,310.811523,292.779694,320.926392,312.31601,335.118408,329.207001,352.796997,342.117096,374.114929,347.059296,395.140564,343.562653,412.223053,330.190857,425.37149,312.54303,434.969055,292.985931,441.835022,272.831482,447.245789,252.40303,451.861023,231.692841,454.454346,210.688049,318.570465,161.522736,329.722717,153.620667,343.105011,150.08548,356.946228,150.943848,370.066467,155.411499,402.300781,158.348724,413.372223,155.26506,425.033081,155.454926,436.14032,158.76178,445.185699,165.733856,386.737549,189.390747,386.670868,205.848328,386.535553,222.199677,386.254059,238.477478,369.642456,249.629501,376.861786,252.614548,384.709106,254.060089,391.513885,253.508392,397.799744,251.311951,334.765991,188.071564,342.91748,183.537888,352.461884,184.084778,359.66745,189.940277,351.252869,191.526703,342.550507,191.136185,406.691528,192.907578,414.084564,188.205444,423.207001,188.176682,430.318542,193.56134,422.765686,195.987274,414.503601,195.310318,353.498901,282.393707,362.48938,276.74353,372.196075,272.259949,382.53833,273.839172,391.559296,273.446686,399.147003,278.89444,404.840729,285.806549,398.551697,292.723419,390.026794,297.058624,380.282593,297.976349,369.756897,295.594299,360.769745,290.134064,371.713562,281.707153,381.858063,282.136017,390.04538,283.066498,389.829071,285.008514,381.367798,285.370422,371.645905,283.802185,0
322,'2019/05/23 19:17:18:495',7,297.253571,203.467163,299.239166,226.312088,302.331329,249.067993,305.820251,271.48999,311.485992,292.978821,321.520721,312.570099,335.587677,329.554504,353.164917,342.546417,374.405823,347.513947,395.503387,343.878357,412.645172,330.389771,425.796265,312.556091,435.374786,292.812317,442.197937,272.514587,447.58374,252.014038,452.211792,231.270264,454.828369,210.229691,318.081604,161.48468,329.289764,153.54744,342.767944,150.056458,356.694519,150.983353,369.878845,155.556961,402.17511,158.314453,413.348846,155.152161,425.122803,155.291901,436.340363,158.598846,445.452148,165.634323,386.535553,189.458145,386.469421,206.011429,386.331757,222.457642,386.048462,238.826477,369.742523,249.81189,376.870087,252.714661,384.600067,254.12207,391.289398,253.573761,397.47348,251.433243,333.968201,188.31337,342.280121,183.623734,352.054169,184.166885,359.422913,190.165161,350.823151,191.828659,341.920471,191.457825,406.555115,193.060974,414.103363,188.193268,423.461761,188.152924,430.739014,193.693787,423.011658,196.201324,414.550446,195.521347,353.428467,282.482483,362.36145,276.813202,372.030396,272.324036,382.339447,273.91098,391.402496,273.489716,399.03537,278.933197,404.78714,285.853394,398.464478,292.813446,389.91507,297.173401,380.147552,298.136658,369.649384,295.726196,360.682922,290.241638,371.490723,281.759369,381.685638,282.241333,390.017761,283.114502,389.815125,285.033661,381.216888,285.416351,371.424133,283.826355,0
323,'2019/05/23 19:17:18:545',7,297.514771,203.226624,299.343994,226.067535,302.26947,248.829971,305.635834,271.281311,311.239502,292.845581,321.248535,312.539093,335.312225,329.629059,352.905457,342.717957,374.187256,347.789185,395.24115,344.225403,412.366272,330.77713,425.560669,313.023285,435.217896,293.350494,442.120728,273.077393,447.572296,252.586884,452.231201,231.852432,454.879974,210.817062,318.8992,161.863586,329.937073,153.959763,343.229279,150.375397,357.007355,151.17778,370.079742,155.585556,402.738922,158.495956,413.798767,155.45517,425.426422,155.688034,436.47879,159.025192,445.465179,165.97699,386.891083,189.646088,386.787079,206.170517,386.614502,222.590439,386.295807,238.932175,369.853455,249.909744,376.998505,252.860825,384.761566,254.309296,391.514252,253.757309,397.761444,251.599731,335.10675,188.320572,343.208252,183.754898,352.724731,184.288864,359.900543,190.129761,351.527405,191.767792,342.856354,191.389267,406.973328,193.085464,414.354675,188.37851,423.467957,188.374664,430.542053,193.792313,423.000916,196.224716,414.754333,195.543213,353.655396,282.64682,362.565674,276.960327,372.238464,272.460724,382.559845,274.078247,391.615204,273.662567,399.200134,279.147614,404.864014,286.097778,398.553497,293.027374,390.025391,297.368439,380.28537,298.309845,369.80777,295.890564,360.867126,290.408295,371.851898,281.965149,381.868561,282.440979,389.99054,283.326508,389.761414,285.230042,381.381348,285.615265,371.788208,284.019012,0
324,'2019/05/23 19:17:18:596',7,297.091827,203.693405,299.121399,226.448547,302.270386,249.107788,305.862488,271.46756,311.685059,292.939178,321.808258,312.525818,335.866669,329.541779,353.383087,342.612152,374.552795,347.686737,395.556366,343.994568,412.603516,330.462463,425.692505,312.614288,435.30188,292.896576,442.223816,272.628357,447.6763,252.192062,452.344971,231.544159,454.985352,210.593018,318.238861,161.628235,329.465668,153.744446,342.964081,150.28688,356.915558,151.226852,370.130524,155.803085,402.236938,158.561798,413.427551,155.398224,425.21167,155.528412,436.434784,158.806046,445.545258,165.79425,386.739685,189.625153,386.713196,206.19928,386.61557,222.667511,386.370361,239.053726,369.838104,249.980133,377.055023,252.947128,384.882385,254.389786,391.654846,253.805634,397.911774,251.599014,333.889435,188.446136,342.249329,183.660767,352.118591,184.2052,359.541382,190.283691,350.8797,191.984558,341.906067,191.623932,406.662964,193.189651,414.26947,188.239609,423.715515,188.191315,431.033722,193.817581,423.250916,196.366531,414.721222,195.676193,353.57132,282.652161,362.521027,276.976593,372.248383,272.509857,382.629089,274.1297,391.72818,273.674072,399.39389,279.089783,405.121979,286.009247,398.792908,293.010406,390.207367,297.390656,380.41568,298.379913,369.880707,295.940887,360.869629,290.438629,371.684998,281.91684,381.970245,282.456879,390.347656,283.272461,390.137878,285.215912,381.489532,285.653564,371.625824,284.006592,0
325,'2019/05/23 19:17:18:644',7,297.529572,203.88649,299.514252,226.750275,302.586975,249.529434,306.044067,271.979889,311.70343,293.479828,321.768127,313.044128,335.868042,329.982971,353.47168,342.918701,374.720978,347.82309,395.737061,344.173676,412.757935,330.616699,425.819,312.783447,435.35788,293.09906,442.217682,272.902374,447.664215,252.51651,452.338196,231.887115,454.991699,210.959061,318.602264,161.981689,329.765533,153.978241,343.212311,150.371704,357.141113,151.21521,370.353943,155.706039,402.604645,158.615021,413.768951,155.539505,425.514221,155.759384,436.674011,159.152252,445.713013,166.22583,387.001373,189.679855,386.896149,206.186371,386.719269,222.58783,386.39801,238.914856,370.042938,250.017365,377.186279,252.97522,384.952393,254.412918,391.684418,253.85788,397.898041,251.680984,335.141327,188.446747,343.263275,183.952515,352.765686,184.465057,359.980255,190.231155,351.585449,191.791992,342.916687,191.424042,407.060638,193.174896,414.439972,188.577255,423.514191,188.579849,430.585632,193.938049,423.044952,196.260086,414.828003,195.561264,353.766174,282.737366,362.71051,277.054779,372.404419,272.537842,382.759613,274.115265,391.8526,273.715881,399.480255,279.190216,405.189545,286.13855,398.851776,292.993103,390.327362,297.294983,380.588806,298.235962,370.076813,295.851868,361.082153,290.427094,371.998291,281.981842,382.112885,282.412476,390.349487,283.334259,390.132385,285.28479,381.655121,285.661591,371.952087,284.088196,0
326,'2019/05/23 19:17:18:694',7,297.679047,203.478149,299.710907,226.312027,302.845367,249.049164,306.333984,271.492859,311.959778,293.098755,321.942261,312.874634,335.993164,330.022247,353.599152,343.112305,374.87207,348.140503,395.908569,344.464874,412.971832,330.900238,426.023956,312.960876,435.504822,293.115417,442.259277,272.739197,447.626648,252.216782,452.303802,231.485901,454.988647,210.457428,318.226837,161.919937,329.399994,153.899857,342.89856,150.329681,356.876801,151.203049,370.12384,155.734787,402.438782,158.47789,413.752319,155.318893,425.65564,155.497665,436.956146,158.936783,446.032227,166.152924,386.813202,189.560486,386.780151,206.205673,386.676422,222.744659,386.43161,239.20314,370.019348,250.155243,377.207428,253.098663,385.002625,254.519394,391.77243,253.926926,398.026947,251.715424,334.136902,188.638184,342.468781,183.850357,352.308777,184.376755,359.740509,190.398956,351.100616,192.09169,342.148682,191.754242,406.839172,193.232697,414.449829,188.320602,423.868927,188.278488,431.182983,193.873932,423.404205,196.378571,414.888733,195.687302,353.952209,282.96814,362.876709,277.256989,372.569275,272.741394,382.930847,274.325012,392.028076,273.847229,399.709015,279.251251,405.486542,286.146484,399.117462,293.037048,390.561157,297.353729,380.816101,298.34845,370.320801,295.981628,361.306,290.612823,372.026428,282.122955,382.300873,282.600739,390.704041,283.40802,390.497528,285.30896,381.837036,285.736053,371.982269,284.168518,0
327,'2019/05/23 19:17:18:746',7,297.781555,203.539307,299.768494,226.354431,302.860443,249.076813,306.381531,271.488098,312.12262,292.998962,322.239655,312.59848,336.369446,329.561249,353.968292,342.536133,375.204559,347.464081,396.196198,343.731537,413.213806,330.169312,426.266937,312.313812,435.769684,292.559204,442.552704,272.277466,447.898285,251.838699,452.478149,231.183548,455.053894,210.23497,318.687531,161.846237,329.865509,153.930008,343.313904,150.409439,357.227417,151.299835,370.412384,155.833466,402.521698,158.580841,413.70517,155.449722,425.477051,155.616562,436.666748,158.970779,445.721558,166.020798,386.956757,189.656586,386.897522,206.226273,386.769501,222.690521,386.500793,239.074432,370.026031,250.000519,377.236969,252.965469,385.065521,254.393555,391.868683,253.810516,398.148956,251.596283,334.889709,188.56752,343.100342,183.989532,352.7276,184.523087,360.022919,190.378571,351.528961,191.973572,342.754059,191.614716,406.888184,193.221802,414.350037,188.49176,423.558868,188.444839,430.744659,193.858444,423.111938,196.273834,414.778046,195.601501,353.826996,282.678131,362.781586,277.025238,372.503784,272.541504,382.894806,274.127991,392.03598,273.671356,399.743652,279.075562,405.546204,285.954041,399.198303,292.970917,390.611572,297.388336,380.780365,298.396637,370.189545,295.99118,361.148682,290.480743,371.981354,281.94043,382.269958,282.404724,390.697754,283.253265,390.500031,285.331573,381.81308,285.787872,371.922272,284.163391,0
328,'2019/05/23 19:17:18:794',7,297.762756,203.515518,299.734619,226.359909,302.813843,249.11496,306.278717,271.562073,311.906586,293.112213,321.914185,312.760834,335.966644,329.776276,353.520416,342.795868,374.731689,347.798981,395.760162,344.163757,412.850769,330.68869,425.984924,312.893341,435.583435,293.191681,442.459229,272.950653,447.883972,252.550537,452.551636,231.932236,455.217804,211.013138,318.479645,161.855881,329.673065,153.870514,343.174042,150.340912,357.139679,151.267944,370.3703,155.843872,402.514587,158.702316,413.721527,155.578171,425.516418,155.749619,436.737,159.095886,445.816589,166.168152,386.958374,189.833298,386.860321,206.308121,386.691071,222.677841,386.379974,238.969101,370.040527,249.972702,377.188629,252.915283,384.947327,254.352173,391.674347,253.792465,397.890839,251.626419,334.548584,188.479736,342.784424,183.784103,352.490784,184.326996,359.791809,190.3246,351.261993,191.995361,342.429993,191.62117,407.009521,193.30957,414.501617,188.469482,423.790222,188.446152,430.977142,194.005234,423.311279,196.496658,414.921112,195.799133,353.782074,282.84903,362.674561,277.113464,372.350922,272.554932,382.70578,274.147705,391.8237,273.738892,399.459564,279.259369,405.16629,286.261932,398.811493,293.094421,390.268494,297.347046,380.539429,298.28595,370.071991,295.88913,361.097351,290.49649,371.913605,281.992706,382.060913,282.457855,390.367249,283.35318,390.148682,285.29953,381.609131,285.674896,371.890259,284.085663,0
329,'2019/05/23 19:17:18:845',7,297.792999,204.10347,299.822113,226.827957,302.950745,249.463638,306.493195,271.779999,312.256897,293.164185,322.322479,312.680542,336.337982,329.656921,353.83786,342.684052,375.011536,347.685516,395.904968,344.069427,412.82785,330.607452,425.821472,312.898071,435.366852,293.368286,442.258698,273.275177,447.711945,252.947235,452.421967,232.374359,455.140289,211.502701,318.682037,162.037109,329.902069,153.991806,343.44397,150.416962,357.458832,151.303268,370.733459,155.864883,402.445068,158.653076,413.730347,155.482513,425.612335,155.653946,436.915161,159.044373,446.045441,166.205154,387.103516,189.729523,387.048706,206.292191,386.925659,222.748062,386.659607,239.128799,370.235504,249.92807,377.398468,252.90918,385.183563,254.349075,391.948669,253.770569,398.191528,251.546982,334.674255,188.563721,342.94812,183.810837,352.715942,184.346848,360.066589,190.372437,351.492188,192.017807,342.620087,191.661102,407.149597,193.266602,414.691162,188.368149,424.03717,188.343063,431.279572,193.931946,423.564514,196.400421,415.126587,195.71077,353.885712,282.46933,362.914459,276.873199,372.674438,272.486725,383.055054,274.070251,392.158783,273.642181,399.887482,278.966858,405.741791,285.796692,399.391571,292.880798,390.755768,297.33783,380.888275,298.332794,370.267639,295.906158,361.198486,290.346863,372.130585,281.849701,382.412842,282.348633,390.806458,283.184265,390.627014,285.217987,381.934204,285.653442,372.039276,284.02652,0
330,'2019/05/23 19:17:18:910',7,297.67807,202.676498,299.612396,225.500961,302.672333,248.227203,306.155212,270.687042,311.8284,292.367126,321.882141,312.211182,335.995636,329.393341,353.621246,342.542084,374.906067,347.664734,395.843414,343.977966,412.869873,330.483276,425.966492,312.659698,435.520477,292.8797,442.35257,272.538757,447.787109,252.0896,452.506775,231.456268,455.227295,210.513321,318.838104,161.865799,330.07666,153.950424,343.593018,150.426987,357.581726,151.330933,370.837402,155.890259,402.62381,158.698395,413.900635,155.55687,425.755219,155.74086,437.013672,159.118546,446.117188,166.197021,387.164795,189.718079,387.098083,206.310867,386.966583,222.798203,386.696075,239.199402,370.370728,250.086288,377.470734,252.974182,385.161469,254.387955,391.831787,253.830292,398.01236,251.703049,334.723785,188.541718,343.018646,183.916107,352.750946,184.450226,360.12735,190.322449,351.548737,191.913208,342.67746,191.566345,407.139252,193.258057,414.715515,188.522369,424.037323,188.5112,431.303558,193.982208,423.571167,196.367599,415.131805,195.655807,354.119812,283.145752,362.942017,277.28479,372.616058,272.60495,383.034973,274.202332,392.16803,273.759369,399.767731,279.371765,405.365448,286.452667,399.004089,293.208557,390.503021,297.42395,380.841309,298.398071,370.412598,296.010559,361.460388,290.692719,372.063446,282.084808,382.373627,282.54068,390.775421,283.40741,390.512024,285.357544,381.899628,285.772797,372.069824,284.178192,0
331,'2019/05/23 19:17:18:945',7,297.434998,202.785233,299.252869,225.571716,302.190887,248.265854,305.641052,270.684204,311.390167,292.314545,321.468079,312.157776,335.527679,329.443817,353.093994,342.76889,374.394287,348.048279,395.417542,344.45874,412.539948,330.993011,425.717834,313.15976,435.355194,293.366791,442.23175,272.945679,447.688507,252.347153,452.38092,231.540909,455.067932,210.428253,319.196503,161.79097,330.324829,153.957062,343.699524,150.465393,357.541016,151.346359,370.648163,155.852402,402.832123,158.709335,414.035492,155.608963,425.802704,155.834991,436.963318,159.24144,445.965668,166.310806,387.157532,189.917953,387.126434,206.520752,387.027435,223.018494,386.780762,239.429352,370.159088,250.268661,377.339722,253.218002,385.126434,254.66243,391.898804,254.101288,398.17337,251.937119,334.957397,188.500549,343.233337,183.836533,352.957153,184.41098,360.276489,190.371155,351.727051,192.003128,342.874664,191.621811,406.917206,193.355713,414.485382,188.523788,423.812347,188.50827,431.057434,194.021378,423.339294,196.488235,414.901794,195.797653,353.943451,282.911102,362.874756,277.27832,372.575958,272.838531,382.927887,274.51062,391.975616,274.039368,399.566498,279.465515,405.22702,286.336945,398.911865,293.3591,390.353821,297.757233,380.591827,298.74707,370.085999,296.275818,361.144867,290.732941,371.90918,282.259399,382.210999,282.81723,390.554047,283.632629,390.320007,285.596863,381.690369,286.042542,371.825775,284.360199,0
332,'2019/05/23 19:17:19:011',7,297.279053,203.662628,299.183563,226.541763,302.171997,249.340103,305.549133,271.792297,311.144745,293.314026,321.178345,312.984741,335.321625,330.04007,353.026245,343.05899,374.407349,348.043945,395.447235,344.577118,412.54541,331.204926,425.667603,313.489288,435.20163,293.852875,441.957153,273.597351,447.339233,253.061218,452.042786,232.245758,454.757294,211.134766,318.445221,161.786789,329.704376,153.834381,343.209625,150.333038,357.157593,151.23558,370.357788,155.780182,402.65799,158.593307,413.921417,155.442474,425.780212,155.627335,437.06424,159.035065,446.180664,166.226028,386.922821,189.808441,386.88031,206.450882,386.770508,222.983948,386.514069,239.442566,370.009125,250.282669,377.176239,253.214066,384.95224,254.63028,391.696808,254.085114,397.937622,251.921448,334.339142,188.508377,342.680939,183.765121,352.489899,184.340881,359.84967,190.430923,351.230743,192.047882,342.311066,191.658966,406.967926,193.356537,414.548431,188.398666,423.939484,188.356339,431.242706,193.940659,423.496155,196.453461,415.006592,195.776489,353.740173,283.021973,362.759674,277.28598,372.506866,272.781494,382.886353,274.348358,391.938843,273.939484,399.595001,279.377563,405.353394,286.328156,399.002991,293.292542,390.416687,297.650848,380.638794,298.588348,370.083771,296.222229,361.047485,290.777954,371.891357,282.265076,382.205872,282.703308,390.55658,283.59903,390.336243,285.501678,381.701477,285.840942,371.815247,284.316986,0
333,'2019/05/23 19:17:19:045',7,297.703522,203.38472,299.635162,226.208267,302.673523,248.940475,306.111786,271.38678,311.733002,293.012512,321.69873,312.819275,335.707916,330.02124,353.274597,343.183868,374.536835,348.276733,395.567444,344.602509,412.632751,331.024353,425.722931,313.094391,435.273499,293.261597,442.118256,272.895569,447.564697,252.387039,452.276062,231.671204,454.987671,210.651199,318.754913,161.959152,329.952057,154.088028,343.409851,150.611023,357.326416,151.527435,370.508911,156.076096,402.585022,158.866241,413.827881,155.738495,425.648865,155.922058,436.879333,159.300919,445.949036,166.389175,386.94162,189.737747,386.849182,206.397202,386.689484,222.951111,386.388275,239.421906,369.865234,250.221451,377.065063,253.212433,384.887756,254.669098,391.698639,254.089691,397.991974,251.87767,334.702576,188.609344,342.980957,184.000961,352.684906,184.535706,360.049164,190.402618,351.487396,191.976669,342.640717,191.621933,406.875061,193.324112,414.438385,188.599838,423.734985,188.596252,430.984131,194.059616,423.263062,196.420624,414.847412,195.708908,353.877075,283.089844,362.733795,277.371399,372.400024,272.861023,382.741364,274.481567,391.822815,274.022095,399.436218,279.474396,405.092743,286.416779,398.750122,293.257446,390.243073,297.540894,380.541077,298.513733,370.095428,296.116028,361.153717,290.731445,371.857697,282.260468,382.081696,282.744354,390.421722,283.595551,390.184357,285.499481,381.60495,285.926331,371.821472,284.313934,0
334,'2019/05/23 19:17:19:095',7,297.462097,202.858582,299.456818,225.688675,302.571747,248.413635,306.063629,270.874542,311.672638,292.570953,321.587769,312.464355,335.546967,329.732056,353.048859,342.970123,374.242096,348.179321,395.383209,344.438385,412.577515,330.797241,425.753021,312.720306,435.36261,292.702087,442.242737,272.180634,447.698517,251.589615,452.408569,230.828949,455.092957,209.75676,318.098602,161.705231,329.336365,153.781433,342.88382,150.324875,356.886505,151.320282,370.138367,155.976395,402.251038,158.725693,413.572662,155.522568,425.48468,155.656158,436.795837,159.045776,445.889252,166.20137,386.694641,189.693542,386.636871,206.355774,386.504456,222.913025,386.227142,239.381958,369.814209,250.286407,376.995087,253.249985,384.783325,254.695374,391.521881,254.104553,397.749115,251.903168,333.732758,188.687912,342.113434,183.965073,351.981476,184.497299,359.45694,190.466888,350.774811,192.165237,341.780304,191.813797,406.61554,193.416107,414.27182,188.584656,423.723114,188.555832,431.069336,194.119797,423.248352,196.607391,414.697449,195.892212,353.771027,283.08548,362.586029,277.349518,372.21817,272.799103,382.541229,274.442627,391.619263,273.953949,399.20636,279.439758,404.825836,286.398804,398.516174,293.315094,390.021698,297.650269,380.319794,298.665985,369.908478,296.212006,361.010071,290.768982,371.704071,282.226288,381.879425,282.775269,390.188416,283.56488,389.959503,285.463348,381.403168,285.932526,371.669647,284.271729,0
