@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
555,'2019/06/10 17:34:39:979',17,267.06839,200.763596,266.683624,219.664581,267.634674,238.592026,269.097534,257.302765,272.244446,275.842743,278.597473,294.049133,288.461945,310.997284,301.950226,325.167877,319.998138,332.164856,338.704498,332.274506,355.260864,323.857239,369.002716,311.159912,379.557281,295.821655,386.91629,278.298157,393.244049,259.639679,399.670135,240.59729,404.832489,221.24472,286.561951,160.256592,296.071808,154.947632,306.900513,153.233078,317.79657,154.593842,327.753632,158.779282,358.445465,163.696136,370.158905,161.952393,381.969788,163.53656,392.724762,168.659348,400.734894,177.263885,340.21106,191.840515,339.003693,206.118103,337.799103,220.289886,336.600922,234.424316,322.770386,244.48761,328.295013,246.89743,334.251251,248.25679,340.39151,248.335678,346.327087,247.21106,295.420563,187.984695,302.987946,183.533554,311.746063,185.055222,317.58316,191.369919,309.92157,192.694382,302.042084,191.835068,361.169159,197.448303,368.577728,192.692154,377.381317,193.546051,383.736176,199.490051,376.3815,201.620132,368.466644,200.481918,305.276215,273.051331,313.742676,267.71344,323.166199,264.013123,332.890747,265.818634,342.392059,266.521057,350.356934,272.391724,356.959076,279.365784,349.245026,286.084167,339.646881,290.042725,329.23288,290.257843,319.211975,287.370026,311.059479,281.294464,321.299347,272.895874,331.685425,273.770752,341.384155,275.415924,340.903229,278.930878,330.760864,278.539398,320.673462,276.324463,1,0,?
556,'2019/06/10 17:34:40:009',17,266.905884,201.354904,266.541107,220.160858,267.532898,238.994202,269.052155,257.617554,272.269562,276.091766,278.643372,294.245514,288.483521,311.157623,301.907318,325.357086,319.923767,332.339447,338.630524,332.485229,355.22818,324.181641,369.081909,311.654541,379.73877,296.411194,387.141388,278.885956,393.50061,260.188477,399.981995,241.1129,405.237244,221.733139,286.453094,159.996521,296.074524,154.820297,306.954071,153.256989,317.862396,154.735611,327.807678,159.022324,358.031158,163.773407,369.897552,161.944153,381.868256,163.453003,392.80011,168.547974,401.006165,177.175537,339.834076,192.06575,338.586182,206.312744,337.347382,220.453247,336.122009,234.557938,322.27533,244.54866,327.78772,247.044922,333.766174,248.441849,340.01474,248.497208,346.040375,247.297272,295.638611,188.007584,303.002045,183.690414,311.506287,185.196793,317.173065,191.326187,309.722717,192.60025,302.070862,191.759415,361.354614,197.452133,368.58371,192.804581,377.172668,193.648071,383.398315,199.420227,376.211853,201.481552,368.488495,200.393784,304.578491,273.229828,313.082642,267.857483,322.595917,264.139587,332.442657,265.926392,342.144226,266.694,350.277283,272.634521,357.058777,279.656158,349.144104,286.356476,339.383148,290.296448,328.800293,290.498016,318.669495,287.597076,310.427002,281.49826,320.882721,273.022461,331.250153,273.827423,341.024414,275.53891,340.495575,279.299774,330.294098,278.918549,320.224792,276.688751,1,0,?
557,'2019/06/10 17:34:40:044',17,266.946075,201.491302,266.618134,220.296143,267.680695,239.122879,269.291351,257.750092,272.589508,276.2341,278.905853,294.428467,288.579315,311.46698,301.883606,325.78363,319.854309,332.807953,338.631165,332.768738,355.253235,324.265869,369.110077,311.535675,379.823883,296.168671,387.345917,278.593658,393.812439,259.870148,400.354614,240.781021,405.654572,221.376831,286.596283,160.407608,296.280945,155.108597,307.28476,153.499664,318.32547,155.007538,328.380798,159.389587,357.825348,163.837173,369.794098,162.013199,381.854919,163.576813,392.831848,168.793701,401.00528,177.566498,339.74173,192.222977,338.435059,206.405441,337.138641,220.482101,335.852417,234.520218,322.172546,244.622604,327.582489,247.129623,333.4711,248.533371,339.648895,248.585464,345.598969,247.386398,295.52594,187.993179,302.955261,183.662384,311.534576,185.153732,317.274506,191.288345,309.755157,192.556808,302.029419,191.720993,361.315521,197.369186,368.629822,192.741348,377.308441,193.636597,383.579742,199.480545,376.308533,201.472519,368.511475,200.348221,304.730316,273.168762,313.039734,267.838165,322.366302,264.164642,332.008331,265.971161,341.577057,266.696136,349.563293,272.585907,356.2052,279.556793,348.421661,286.279175,338.813416,290.256287,328.359894,290.50119,318.402496,287.572906,310.355804,281.441528,320.69162,273.04071,330.807617,273.886627,340.414307,275.538635,339.902008,279.118011,329.887024,278.774872,320.048035,276.529968,1,0,?
558,'2019/06/10 17:34:40:060',17,267.071533,201.592651,266.735535,220.391556,267.74826,239.21785,269.306702,257.818115,272.61145,276.242004,278.983429,294.369812,288.7146,311.359039,302.058655,325.652527,320.08075,332.624847,338.771667,332.647339,355.307312,324.198914,369.072632,311.564178,379.674164,296.297638,387.062073,278.786743,393.391876,260.075623,399.8396,240.975281,405.077911,221.572525,286.668915,160.516708,296.256042,155.183243,307.175507,153.506882,318.144836,154.917404,328.146423,159.179825,357.971436,163.698914,369.788696,161.879013,381.710144,163.416321,392.594055,168.517761,400.747162,177.145187,339.797729,192.424789,338.561157,206.531906,337.336426,220.530426,336.118042,234.492783,322.117828,244.465118,327.658691,247.010086,333.68277,248.431122,339.981842,248.485153,346.058655,247.264603,295.564178,187.890381,303.016205,183.503708,311.623749,185.018372,317.344025,191.250549,309.814209,192.486816,302.075745,191.638794,361.368378,197.258652,368.684357,192.49501,377.39502,193.345215,383.695343,199.223602,376.422485,201.272583,368.6008,200.191345,304.390228,272.762268,312.971466,267.682892,322.461548,264.254242,332.197601,266.080658,341.802185,266.790161,349.975281,272.476318,356.901581,279.263611,349.02298,286.257294,339.201324,290.387238,328.525452,290.62912,318.316345,287.649048,310.084656,281.319153,320.416595,272.937836,331.002441,273.879913,341.016083,275.53714,340.532501,279.358673,330.029999,279.006226,319.669678,276.64856,1,0,?
559,'2019/06/10 17:34:40:094',17,267.155426,201.051636,266.831299,219.950974,267.829132,238.875443,269.318939,257.548553,272.494873,275.99118,278.846497,294.080658,288.661224,310.953064,302.064728,325.111725,320.067017,332.081726,338.859406,332.23999,355.500793,323.841156,369.311554,311.145996,379.899811,295.789307,387.25238,278.244293,393.570496,259.537384,399.981689,240.429657,405.116516,221.009476,286.595398,160.292023,296.231293,154.924271,307.190979,153.226013,318.196442,154.658081,328.240845,158.94072,358.389984,163.715393,370.09201,161.894592,381.915283,163.403778,392.729675,168.416962,400.877747,176.930267,340.467499,192.057953,339.279633,206.29155,338.091187,220.416595,336.896454,234.505432,322.996368,244.615707,328.516693,247.05162,334.483307,248.420822,340.599274,248.510361,346.508667,247.381073,295.692139,187.919922,303.248779,183.534775,311.959564,185.069168,317.755127,191.380295,310.12085,192.634827,302.280853,191.756851,361.325958,197.461136,368.688416,192.683838,377.462982,193.495789,383.819336,199.389191,376.49942,201.523483,368.617554,200.420197,305.042908,272.853607,313.607849,267.575958,323.106232,263.942444,332.887024,265.752197,342.434204,266.521973,350.435944,272.414978,357.074188,279.415222,349.305084,286.252289,339.610657,290.274689,329.07486,290.453033,318.959991,287.487518,310.792236,281.251709,321.095947,272.78067,331.647095,273.678741,341.479492,275.424316,340.968079,279.170441,330.661621,278.73642,320.397034,276.43869,1,0,?
560,'2019/06/10 17:34:40:145',17,267.290192,200.089828,266.848114,218.987579,267.801544,237.90506,269.308807,256.650635,272.478027,275.311371,278.68158,293.734222,288.283783,311.002197,301.549591,325.535126,319.540131,332.759766,338.444153,332.766235,355.203308,324.173126,369.186554,311.294891,380.032074,295.760437,387.65979,278.017426,394.197662,259.162201,400.763641,239.952606,406.051849,220.415451,286.886963,159.977417,296.418671,154.837799,307.234711,153.311661,318.080444,154.834274,327.966675,159.147232,358.923401,163.871475,370.663055,162.066238,382.493286,163.56192,393.282776,168.595016,401.359924,177.102493,340.155823,192.265121,338.858826,206.44133,337.569244,220.514328,336.285065,234.541733,322.435272,244.793411,327.91629,247.250763,333.843201,248.650574,340.015564,248.735931,345.986389,247.622971,295.693329,187.806625,303.212463,183.511642,311.863861,185.048721,317.649994,191.233368,310.049774,192.523911,302.240997,191.643173,361.437164,197.358704,368.815826,192.70755,377.576019,193.568848,383.938843,199.396072,376.599701,201.498688,368.712036,200.376419,304.915222,273.222809,313.266785,267.964813,322.623688,264.319336,332.278259,266.216064,341.835571,266.897858,349.779175,272.79538,356.366608,279.726471,348.611145,286.629395,338.976837,290.732697,328.454498,291.000885,318.463959,287.962219,310.457855,281.667755,320.665802,273.134888,331.042908,274.107758,340.855865,275.764038,340.312195,279.550415,330.048615,279.244873,319.958679,276.831085,1,0,?
561,'2019/06/10 17:34:40:176',17,266.806671,200.94989,266.377197,219.868362,267.316162,238.812103,268.831787,257.528168,272.090576,276.03183,278.454987,294.191925,288.153198,311.221497,301.408051,325.632416,319.364075,332.767883,338.28006,332.913361,355.058624,324.432678,369.093201,311.7453,380.034607,296.461273,387.740204,278.915741,394.289734,260.147461,400.83844,240.967941,406.118195,221.472519,286.458069,159.591553,295.939575,154.508881,306.64975,152.986786,317.382477,154.454727,327.165131,158.695587,358.874542,163.824905,370.582428,162.073166,382.378601,163.615997,393.152466,168.658447,401.260193,177.158875,339.895447,192.63028,338.587128,206.803787,337.279297,220.87262,335.979858,234.905319,322.271393,244.845047,327.770538,247.262543,333.700378,248.640442,339.875702,248.748184,345.855499,247.666779,295.504913,187.596191,302.959045,183.381058,311.50351,184.913132,317.201019,191.062256,309.682037,192.277588,301.977325,191.368912,361.518829,197.389374,368.788879,192.796463,377.418976,193.674026,383.717529,199.415726,376.474701,201.432037,368.698029,200.335815,304.384613,273.027954,312.950562,267.919067,322.438812,264.437714,332.151306,266.346802,341.792633,267.059082,349.938232,272.848358,356.815186,279.708069,348.964447,286.918091,339.100677,291.20401,328.335571,291.454132,318.106781,288.354523,309.939606,281.813049,320.404144,273.317719,330.921265,274.324829,340.927673,276.002014,340.440582,279.870514,329.946136,279.526825,319.653351,277.076965,1,0,?
562,'2019/06/10 17:34:40:194',17,267.319763,200.522049,266.743988,219.539337,267.552216,238.601944,268.966003,257.390717,272.135437,275.901947,278.479523,294.060699,288.251801,311.075745,301.647308,325.411041,319.769623,332.427887,338.609314,332.630432,355.329651,324.290527,369.275452,311.741028,380.089722,296.598694,387.647614,279.176605,394.072937,260.467285,400.53186,241.308746,405.737366,221.845062,287.242401,159.628738,296.647919,154.626984,307.231995,153.101257,317.831604,154.505692,327.485718,158.652802,359.932465,163.680069,371.345062,162.109787,382.822693,163.761353,393.269989,168.81955,401.101227,177.2229,340.216705,192.558914,338.914734,206.633377,337.61792,220.602051,336.32547,234.537674,322.283478,244.78952,327.862305,247.224792,333.875214,248.617264,340.104553,248.755356,346.140869,247.701797,295.755737,187.668518,303.236969,183.466049,311.795502,185.015762,317.478546,191.210815,309.942627,192.444931,302.216461,191.511703,361.50946,197.554596,368.801941,192.915329,377.458954,193.76796,383.768097,199.541016,376.511261,201.632706,368.705383,200.537247,304.555908,272.72757,313.16687,267.704651,322.639984,264.29364,332.302216,266.173615,341.834686,266.894836,349.941101,272.602783,356.815552,279.416687,349.039673,286.662231,339.218109,290.964203,328.491211,291.181671,318.247589,288.104309,310.094727,281.530701,320.471832,273.112823,331.07724,274.119415,341.102875,275.822235,340.652679,279.720428,330.092743,279.332703,319.694794,276.891479,1,0,?
563,'2019/06/10 17:34:40:244',17,267.118439,201.898285,266.628693,220.79921,267.539581,239.757156,269.065155,258.440277,272.344757,276.832642,278.729065,294.854584,288.483765,311.750519,301.846313,325.985321,319.926422,332.90329,338.540131,333.11554,355.061707,324.935028,368.868927,312.640045,379.606445,297.784241,387.185974,280.638824,393.682556,262.183655,400.254425,243.281067,405.612091,224.078476,286.827209,160.395126,296.311401,155.007813,307.126526,153.198593,318.015564,154.501129,327.948486,158.660965,359.529236,163.661652,371.250397,162.179565,383.004364,164.028,393.619843,169.438599,401.438477,178.259262,340.14566,192.314087,338.761292,206.51709,337.38858,220.616608,336.030396,234.692001,322.186554,244.674698,327.675323,247.110855,333.61084,248.495209,339.829834,248.638382,345.847961,247.574219,295.866058,188.117584,303.312897,183.84021,311.868927,185.347687,317.576233,191.48848,310.057587,192.71283,302.352295,191.841995,361.545044,197.876953,368.878998,193.317612,377.525665,194.276306,383.767517,200.150116,376.491516,202.072296,368.713654,200.901886,304.324921,273.079041,312.866486,267.8396,322.370941,264.276917,332.126923,266.095062,341.774506,266.917786,349.918549,272.800812,356.7565,279.825897,348.896637,286.776825,339.084717,290.898712,328.400513,291.075958,318.177429,288.062622,309.990875,281.650726,320.474426,273.168854,330.922852,274.02298,340.835236,275.818115,340.349701,279.783722,329.945984,279.381348,319.739929,277.014252,1,0,?
564,'2019/06/10 17:34:40:277',17,267.061188,201.62674,266.564636,220.5905,267.468567,239.607407,268.952026,258.314728,272.184174,276.69577,278.519806,294.769531,288.242401,311.78125,301.655151,326.103363,319.867218,332.999664,338.553802,333.258545,355.055115,324.962616,368.764008,312.513824,379.346527,297.546051,386.766968,280.30542,393.197205,261.698547,399.776947,242.611435,405.139099,223.22464,286.774414,159.935532,296.243164,154.759247,306.941925,153.153473,317.659485,154.537933,327.422516,158.678528,359.378845,163.739426,371.027679,162.12677,382.749481,163.784424,393.420074,168.973312,401.362854,177.643936,339.914276,192.285645,338.601349,206.326599,337.302551,220.262054,336.021088,234.177078,321.890747,244.726151,327.46405,247.211472,333.50238,248.60228,339.849396,248.738434,345.984741,247.620789,295.77774,187.789978,303.267792,183.512451,311.851013,185.079895,317.536804,191.314697,309.988708,192.519135,302.251923,191.616486,361.442474,197.572159,368.77594,192.8862,377.457275,193.786423,383.765808,199.63208,376.485168,201.676208,368.662323,200.560318,304.302704,272.933868,312.90155,267.732971,322.43103,264.230164,332.199432,266.009766,341.832062,266.824005,350.028564,272.61499,356.956604,279.555878,349.110718,286.726685,339.251038,291.030365,328.459351,291.245361,318.122101,288.227081,309.906128,281.689148,320.294281,273.05304,331.005157,273.890106,341.13858,275.710602,340.646545,279.919556,329.972046,279.540405,319.477997,277.131256,1,0,?
565,'2019/06/10 17:34:40:294',17,267.044037,201.208206,266.604462,220.194305,267.504822,239.215988,268.956451,257.96582,272.154327,276.443054,278.498047,294.565369,288.254303,311.537262,301.631134,325.81604,319.706726,332.804718,338.584808,332.952301,355.308197,324.496338,369.177704,311.734222,379.817291,296.332489,387.232056,278.752655,393.612885,259.979248,400.062561,240.786728,405.231598,221.282852,286.829468,160.278748,296.414856,154.88176,307.339386,153.177383,318.299591,154.628128,328.28595,158.931366,359.279083,163.789215,370.90097,162.099884,382.611023,163.725525,393.260864,168.879578,401.17749,177.499496,340.484131,192.566956,339.234009,206.633484,337.983765,220.593216,336.722717,234.517914,322.53775,244.76738,328.119293,247.273865,334.164551,248.696762,340.368164,248.824646,346.367279,247.720505,295.795105,187.913361,303.330414,183.656723,311.963043,185.201996,317.713989,191.430054,310.12027,192.656601,302.329041,191.742584,361.561127,197.721039,368.907776,193.080902,377.614624,193.950577,383.916473,199.805267,376.620392,201.854538,368.78653,200.724335,304.62088,272.9198,313.195343,267.768982,322.66568,264.264771,332.357544,266.138916,341.84906,266.919861,349.81192,272.775635,356.441772,279.742767,348.715576,286.818604,339.000183,290.998566,328.397522,291.176788,318.237061,288.096405,310.153381,281.599823,320.538422,273.127808,331.07428,274.102478,340.913849,275.880951,340.405701,279.749115,330.04834,279.328278,319.762421,276.896606,1,0,?
566,'2019/06/10 17:34:40:326',17,267.101196,200.837128,266.728912,219.821014,267.666779,238.828964,269.117035,257.638855,272.286346,276.267975,278.719086,294.492188,288.62265,311.445099,302.09903,325.648041,320.124512,332.676575,338.885406,332.704437,355.488098,324.144165,369.310791,311.370819,380.016785,296.009399,387.536896,278.486298,393.93045,259.863586,400.334045,240.869232,405.452911,221.555801,286.602844,160.476852,296.032715,155.02272,306.851868,153.194138,317.75885,154.542801,327.736267,158.74765,358.963165,163.865265,370.553314,162.057434,382.254974,163.572159,392.929321,168.580017,400.913879,177.045105,340.489136,193.192825,339.290314,207.199341,338.087921,221.105911,336.884552,234.975464,323.059967,244.920303,328.611603,247.336655,334.588928,248.718521,340.721405,248.79982,346.659302,247.693069,296.031128,188.160965,303.451782,183.835205,312.019592,185.328003,317.718994,191.54512,310.215057,192.837936,302.508545,191.948273,361.76001,197.708084,368.986877,193.032501,377.592438,193.847809,383.818695,199.645065,376.628357,201.759399,368.885162,200.688385,305.317535,273.082428,313.883209,267.902374,323.356873,264.335419,333.095459,266.209076,342.617279,266.887329,350.619415,272.677856,357.277557,279.575134,349.561737,286.503326,339.882935,290.579529,329.372681,290.812408,319.262787,287.828247,311.06369,281.569305,321.357574,273.187653,331.880768,274.168304,341.726257,275.799011,341.252075,279.473755,330.938782,279.103333,320.679626,276.77597,1,0,?
567,'2019/06/10 17:34:40:359',17,267.121643,201.349289,266.734039,220.30249,267.694458,239.287888,269.195007,258.034485,272.427551,276.549194,278.836304,294.69342,288.676361,311.63266,302.106079,325.860718,320.175415,332.811279,338.887756,332.870422,355.435486,324.396545,369.206482,311.749786,379.827545,296.503815,387.280151,279.074341,393.665863,260.471832,400.119324,241.465424,405.315735,222.150696,286.54715,160.725433,296.044556,155.236771,306.926025,153.380814,317.892853,154.709396,327.917999,158.904663,358.703979,163.879639,370.420532,162.158447,382.227875,163.776718,392.969025,168.948608,400.980621,177.584457,340.240387,192.67836,338.976501,206.757721,337.717529,220.73378,336.465973,234.678162,322.55957,244.9039,328.084686,247.387878,334.069397,248.787552,340.286163,248.874054,346.291107,247.721878,296.011688,188.278763,303.368011,184.053772,311.834717,185.53653,317.506378,191.591888,310.069977,192.829681,302.438568,191.975159,361.762115,197.799637,368.958191,193.277573,377.484192,194.140106,383.674927,199.860962,376.521088,201.849091,368.841522,200.7509,304.690826,273.233978,313.261292,267.997681,322.787018,264.398956,332.596222,266.221344,342.234955,266.991302,350.34024,272.864075,357.110718,279.839844,349.314819,286.921844,339.529633,291.147461,328.839081,291.391602,318.581146,288.354706,310.369568,281.900085,320.886444,273.310547,331.383789,274.200653,341.265472,275.923584,340.765839,279.945465,330.39032,279.618256,320.140564,277.226776,1,0,?
568,'2019/06/10 17:34:40:410',17,267.132446,202.027954,266.800293,221.052673,267.774536,240.116074,269.258667,258.908142,272.444519,277.335785,278.852142,295.244232,288.683472,311.922791,302.051727,325.918243,319.974792,332.776886,338.735291,332.830139,355.284546,324.280182,369.01712,311.566101,379.707153,296.421875,387.331177,279.228546,393.781891,260.872467,400.159943,242.089462,405.215668,222.983368,286.634552,160.945602,296.1362,155.388336,307.049164,153.510574,318.043365,154.87117,328.108246,159.105682,359.078461,164.199112,370.538025,162.576385,382.091614,164.220337,392.601318,169.306992,400.419891,177.806076,340.740967,192.762543,339.494446,206.661469,338.237091,220.46077,336.970154,234.233093,323.08255,244.617416,328.638916,247.10321,334.656464,248.522873,340.753723,248.623611,346.628571,247.487885,296.088898,188.241791,303.413361,183.925476,311.901855,185.341675,317.546661,191.496887,310.119476,192.882355,302.486633,192.011566,361.676086,197.882401,368.804688,193.322617,377.295258,194.18634,383.357147,200.023438,376.26181,202.103073,368.638184,200.969925,305.351654,272.950562,313.868927,267.789856,323.264069,264.207184,332.898895,266.034058,342.304443,266.797424,350.16983,272.623901,356.675873,279.587067,349.124451,286.475525,339.572662,290.529419,329.149841,290.696106,319.110382,287.703583,311.016815,281.41095,321.647644,273.166351,331.684784,274.052704,341.031555,275.73822,340.608673,279.268066,330.785309,278.891144,321.006866,276.620941,1,0,?
569,'2019/06/10 17:34:40:445',17,267.334412,201.04567,266.97229,219.987198,267.925812,238.953171,269.38916,257.74707,272.57608,276.406525,279.024414,294.661102,288.912506,311.655853,302.364716,325.896301,320.368958,332.927124,339.074799,332.884857,355.624084,324.254913,369.364105,311.379547,379.977356,295.925537,387.405701,278.335632,393.733826,259.715607,400.104828,240.767334,405.19104,221.502274,287.213837,160.506256,296.470856,155.148621,307.097534,153.257858,317.853241,154.447174,327.730469,158.440384,359.86795,163.570831,371.260895,162.033783,382.706665,163.73999,393.067688,168.855164,400.747253,177.253845,340.770752,192.776794,339.595367,206.754196,338.415863,220.632507,337.230621,234.471161,323.127014,244.723236,328.758606,247.171295,334.813599,248.592499,341.000763,248.663727,346.993591,247.558334,296.405701,188.001984,303.71582,183.620529,312.201172,185.081787,317.817871,191.277298,310.411041,192.673965,302.785706,191.809937,361.962799,197.497223,369.114014,192.832047,377.626495,193.658112,383.704803,199.502472,376.605957,201.64502,368.957581,200.556168,305.210144,272.963867,313.853058,267.780731,323.413147,264.218811,333.238953,266.130463,342.830231,266.800873,350.886749,272.613922,357.566986,279.54715,349.779541,286.429718,340.038971,290.434875,329.510437,290.640717,319.351501,287.660278,311.062042,281.430786,321.481689,273.118011,332.008057,274.153839,341.829468,275.744843,341.360046,279.328583,331.079254,278.945374,320.823639,276.617828,1,0,?
570,'2019/06/10 17:34:40:476',17,267.625854,200.585327,267.148407,219.46048,268.064148,238.359756,269.537384,257.097046,272.684052,275.755127,278.901672,294.156281,288.540558,311.376526,301.84201,325.846924,319.825745,333.033478,338.662109,333.055786,355.380432,324.551697,369.336182,311.77298,380.143768,296.32251,387.7276,278.64563,394.206573,259.857422,400.719055,240.720306,405.982758,221.270523,286.790314,160.439651,296.199371,155.067322,306.992676,153.328857,317.868713,154.719803,327.79715,158.951187,358.444122,163.865387,370.332367,162.095139,382.298126,163.693405,393.163208,168.92395,401.20282,177.666641,339.993866,192.381134,338.672058,206.55011,337.357697,220.618668,336.062256,234.646622,322.348969,244.77713,327.82486,247.247299,333.753418,248.643829,339.996216,248.715057,346.026215,247.564224,295.881836,188.132385,303.3237,183.730194,311.939453,185.260223,317.675171,191.481964,310.130646,192.838699,302.374847,191.981064,361.466125,197.615326,368.805695,192.930695,377.520844,193.824783,383.791412,199.72081,376.491241,201.825012,368.657043,200.69812,305.093872,273.368683,313.396729,268.040009,322.728302,264.363953,332.36496,266.236542,341.962311,266.916534,349.964844,272.818054,356.631348,279.783386,348.857819,286.659851,339.203278,290.730347,328.691711,290.995972,318.705841,288.020142,310.660278,281.787323,321.009827,273.342163,331.151367,274.25946,340.833679,275.859222,340.342163,279.442596,330.246216,279.122864,320.365662,276.823822,1,0,?
571,'2019/06/10 17:34:40:494',17,267.430908,201.176453,266.986938,220.079681,267.874207,239.021225,269.325623,257.696564,272.50592,276.099915,278.786316,294.169556,288.484192,311.090973,301.785919,325.362793,319.773193,332.40448,338.599152,332.633484,355.273285,324.275787,369.167664,311.711945,379.91745,296.543823,387.487885,279.142853,393.95047,260.466003,400.43158,241.337112,405.663208,221.903275,286.76416,160.398468,296.217804,154.917542,307.049011,153.09584,317.95343,154.435638,327.90097,158.635376,358.55899,163.678848,370.343872,161.925598,382.226654,163.545715,393.045197,168.75528,401.099152,177.482193,340.309357,192.113541,339.024963,206.291931,337.74176,220.366516,336.466217,234.413177,322.746216,244.414749,328.221191,246.871796,334.156158,248.249222,340.334625,248.348114,346.299164,247.20549,295.972534,187.855606,303.432526,183.538345,312.029846,185.043762,317.769684,191.217026,310.228058,192.484146,302.48645,191.615173,361.60022,197.428986,368.907593,192.803619,377.575317,193.699768,383.863861,199.524231,376.595642,201.547699,368.793213,200.424942,305.14389,272.751587,313.650055,267.693665,323.034485,264.227386,332.645447,266.047058,342.12561,266.798767,350.148407,272.528809,356.945526,279.312653,349.225037,286.386139,339.516296,290.638855,328.871643,290.877411,318.727722,287.831879,310.665314,281.377075,321.100525,272.933746,331.44281,273.817963,341.208313,275.53595,340.727539,279.547302,330.427826,279.248199,320.308014,276.830231,1,0,?
